carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,fluorescence,hasVisualization,id,imageUrl,lxwRatio,measurements,polish,price,pricePerCarat,sellingIndex,shapeCode,shapeName,skus,symmetry,table,v360BaseUrl,visualizationImageUrl,willArriveForHoliday
['0.91'],['VVS1'],['D'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.5'],./diamond-details/LD02392717,['None'],[True],LD02392717,,['1.01'],"[{'label': '6.25 x 6.20 x 3.83 mm', 'labelSmall': '6.25 x 6.20 x 3.83'}]",['Excellent'],11251,"['$12,364']",0.046049368,['RD'],['Round'],['LD02392717'],['Excellent'],['57.0'],https://bluenile.v360.in/1/imaged/gia-1146118910/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1146118910/still_230x230.jpg,False
['1.01'],['VVS2'],['D'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.6'],./diamond-details/LD04091274,['None'],[True],LD04091274,,['1.00'],"[{'label': '6.43 x 6.41 x 3.95 mm', 'labelSmall': '6.43 x 6.41 x 3.95'}]",['Excellent'],11253,"['$11,142']",0.14831617,['RD'],['Round'],['LD04091274'],['Excellent'],['57.0'],https://bluenile.v360.in/1/imaged/gia-5166633907/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5166633907/still_230x230.jpg,False
['1.01'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.8'],./diamond-details/LD12902692,['None'],[True],LD12902692,,['1.00'],"[{'label': '6.45 x 6.42 x 3.97 mm', 'labelSmall': '6.45 x 6.42 x 3.97'}]",['Excellent'],11263,"['$11,151']",0.34668845,['RD'],['Round'],['LD12902692'],['Excellent'],['58.0'],https://bluenile.v360.in/48/imaged/gia-6204209757/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6204209757/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['58.7'],./diamond-details/LD12769902,['None'],[False],LD12769902,,['1.01'],"[{'label': '6.58 x 6.62 x 3.87 mm', 'labelSmall': '6.58 x 6.62 x 3.87'}]",['Excellent'],11293,"['$11,293']",0.078532234,['RD'],['Round'],['LD12769902'],['Excellent'],['60.0'],,,False
['1.00'],['FL'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.0'],./diamond-details/LD12674650,['None'],[False],LD12674650,,['1.01'],"[{'label': '6.45 x 6.40 x 3.92 mm', 'labelSmall': '6.45 x 6.40 x 3.92'}]",['Excellent'],11349,"['$11,349']",0.18875223,['RD'],['Round'],['LD12674650'],['Excellent'],['59.0'],,,False
['1.01'],['VVS1'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['59.6'],./diamond-details/LD06270441,['None'],[False],LD06270441,,['1.01'],"[{'label': '6.60 x 6.54 x 3.92 mm', 'labelSmall': '6.60 x 6.54 x 3.92'}]",['Excellent'],11392,"['$11,279']",0.06930987,['RD'],['Round'],['LD06270441'],['Excellent'],['60.0'],,,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.8'],./diamond-details/LD12830674,['None'],[False],LD12830674,,['1.01'],"[{'label': '6.37 x 6.32 x 3.99 mm', 'labelSmall': '6.37 x 6.32 x 3.99'}]",['Excellent'],11393,"['$11,393']",0.057118107,['RD'],['Round'],['LD12830674'],['Excellent'],['58.0'],,,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.3'],./diamond-details/LD12471957,['None'],[True],LD12471957,,['1.01'],"[{'label': '6.48 x 6.43 x 3.95 mm', 'labelSmall': '6.48 x 6.43 x 3.95'}]",['Excellent'],11397,"['$11,284']",0.11207633,['RD'],['Round'],['LD12471957'],['Excellent'],['61.0'],https://bluenile.v360.in/50/imaged/gia-6322886996/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6322886996/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.4'],./diamond-details/LD12884969,['None'],[False],LD12884969,,['1.00'],"[{'label': '6.41 x 6.39 x 3.99 mm', 'labelSmall': '6.41 x 6.39 x 3.99'}]",['Excellent'],11397,"['$11,284']",0.057535358,['RD'],['Round'],['LD12884969'],['Excellent'],['55.0'],,,False
['1.01'],['VS1'],['D'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['Sep 26'],['Sep 27'],['63.1'],./diamond-details/LD09891182,['None'],[False],LD09891182,,['1.01'],"[{'label': '6.31 x 6.40 x 4.01 mm', 'labelSmall': '6.31 x 6.40 x 4.01'}]",['Excellent'],11408,"['$11,295']",0.0007377547,['RD'],['Round'],['LD09891182'],['Good'],['59.0'],,,False
['1.01'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.4'],./diamond-details/LD12902693,['None'],[True],LD12902693,,['1.01'],"[{'label': '6.50 x 6.46 x 3.98 mm', 'labelSmall': '6.50 x 6.46 x 3.98'}]",['Excellent'],11433,"['$11,320']",0.29182166,['RD'],['Round'],['LD12902693'],['Excellent'],['58.0'],https://bluenile.v360.in/48/imaged/gia-2205467320/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2205467320/still_230x230.jpg,False
['0.96'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.0'],./diamond-details/LD02998929,['None'],[False],LD02998929,,['1.00'],"[{'label': '6.37 x 6.40 x 3.89 mm', 'labelSmall': '6.37 x 6.40 x 3.89'}]",['Excellent'],11473,"['$11,951']",0.02254761,['RD'],['Round'],['LD02998929'],['Excellent'],['59.0'],,,False
['1.01'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.0'],./diamond-details/LD12289024,['None'],[True],LD12289024,,['1.01'],"[{'label': '6.55 x 6.60 x 3.94 mm', 'labelSmall': '6.55 x 6.60 x 3.94'}]",['Excellent'],11474,"['$11,360']",0.31977588,['RD'],['Round'],['LD12289024'],['Excellent'],['60.0'],https://bluenile.v360.in/66/imaged/gia-1327432198/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1327432198/still_230x230.jpg,False
['1.01'],['IF'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 25'],['Sep 26'],['62.9'],./diamond-details/LD07224039,['Faint'],[True],LD07224039,,['1.01'],"[{'label': '6.43 x 6.38 x 4.03 mm', 'labelSmall': '6.43 x 6.38 x 4.03'}]",['Very Good'],11478,"['$11,364']",0.32070374,['RD'],['Round'],['LD07224039'],['Very Good'],['57.0'],https://bluenile.v360.in/59/imaged/gia-2135171352/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2135171352/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['56.8'],./diamond-details/LD08492216,['None'],[False],LD08492216,,['1.01'],"[{'label': '6.62 x 6.68 x 3.78 mm', 'labelSmall': '6.62 x 6.68 x 3.78'}]",['Excellent'],11482,"['$11,482']",0.030887011,['RD'],['Round'],['LD08492216'],['Very Good'],['62.0'],,,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['59.8'],./diamond-details/LD12787981,['None'],[True],LD12787981,,['1.00'],"[{'label': '6.49 x 6.51 x 3.88 mm', 'labelSmall': '6.49 x 6.51 x 3.88'}]",['Excellent'],11500,"['$11,500']",0.14400066,['RD'],['Round'],['LD12787981'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-1335165177/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1335165177/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['63.0'],./diamond-details/LD12888713,['None'],[True],LD12888713,,['1.01'],"[{'label': '6.31 x 6.36 x 3.99 mm', 'labelSmall': '6.31 x 6.36 x 3.99'}]",['Excellent'],11500,"['$11,500']",0.08226827,['RD'],['Round'],['LD12888713'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-1206314664/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1206314664/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.6'],./diamond-details/LD12816421,['None'],[True],LD12816421,,['1.01'],"[{'label': '6.40 x 6.35 x 3.99 mm', 'labelSmall': '6.40 x 6.35 x 3.99'}]",['Excellent'],11552,"['$11,552']",0.11582101,['RD'],['Round'],['LD12816421'],['Excellent'],['59.0'],https://bluenile.v360.in/2/imaged/gia-1338465810/2/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1338465810/still_230x230.jpg?v=2,False
['0.90'],['VS1'],['G'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['62.9'],./diamond-details/LD12808409,['Faint'],[True],LD12808409,,['1.01'],"[{'label': '6.11 x 6.15 x 3.86 mm', 'labelSmall': '6.11 x 6.15 x 3.86'}]",['Excellent'],11573,"['$12,859']",0.0033355562,['RD'],['Round'],['LD12808409'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-2338156490/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2338156490/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.3'],./diamond-details/LD12480652,['None'],[True],LD12480652,,['1.01'],"[{'label': '6.47 x 6.43 x 3.95 mm', 'labelSmall': '6.47 x 6.43 x 3.95'}]",['Excellent'],11575,"['$11,460']",0.10562418,['RD'],['Round'],['LD12480652'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-6322871315/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6322871315/still_230x230.jpg,False
['0.95'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.1'],./diamond-details/LD11315771,['None'],[True],LD11315771,,['1.01'],"[{'label': '6.41 x 6.46 x 3.86 mm', 'labelSmall': '6.41 x 6.46 x 3.86'}]",['Excellent'],11635,"['$12,247']",0.19301628,['RD'],['Round'],['LD11315771'],['Excellent'],['60.0'],https://bluenile.v360.in/50/imaged/gia-1192579184/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1192579184/still_230x230.jpg,False
['1.01'],['IF'],['D'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['Sep 23'],['Sep 24'],['65.1'],./diamond-details/LD08114836,['None'],[False],LD08114836,,['1.01'],"[{'label': '6.25 x 6.32 x 4.09 mm', 'labelSmall': '6.25 x 6.32 x 4.09'}]",['Excellent'],11674,"['$11,558']",0.013349965,['RD'],['Round'],['LD08114836'],['Very Good'],['59.0'],,,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.5'],./diamond-details/LD12204501,['None'],[True],LD12204501,,['1.01'],"[{'label': '6.41 x 6.46 x 3.96 mm', 'labelSmall': '6.41 x 6.46 x 3.96'}]",['Excellent'],11682,"['$11,682']",0.13820443,['RD'],['Round'],['LD12204501'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-5202009735/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5202009735/still_230x230.jpg,False
['0.98'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 23'],['Sep 24'],['60.9'],./diamond-details/LD12271018,['None'],[True],LD12271018,,['1.00'],"[{'label': '6.41 x 6.43 x 3.91 mm', 'labelSmall': '6.41 x 6.43 x 3.91'}]",['Excellent'],11745,"['$11,985']",0.19093339,['RD'],['Round'],['LD12271018'],['Excellent'],['56.0'],https://bluenile.v360.in/5/imaged/gia-2324407471/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2324407471/still_230x230.jpg,False
['0.99'],['IF'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 25'],['Sep 26'],['58.2'],./diamond-details/LD04017475,['Faint'],[True],LD04017475,,['1.01'],"[{'label': '6.53 x 6.49 x 3.79 mm', 'labelSmall': '6.53 x 6.49 x 3.79'}]",['Excellent'],11762,"['$11,881']",0.07044159,['RD'],['Round'],['LD04017475'],['Excellent'],['62.0'],https://bluenile.v360.in/59/imaged/gia-2126605194/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2126605194/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['58.5'],./diamond-details/LD12639976,['None'],[True],LD12639976,,['1.00'],"[{'label': '6.59 x 6.61 x 3.86 mm', 'labelSmall': '6.59 x 6.61 x 3.86'}]",['Excellent'],11780,"['$11,663']",0.11974004,['RD'],['Round'],['LD12639976'],['Excellent'],['59.0'],https://bluenile.v360.in/2/imaged/gia-1328252598/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1328252598/still_230x230.jpg,False
['0.97'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.2'],./diamond-details/LD11633629,['None'],[True],LD11633629,,['1.01'],"[{'label': '6.44 x 6.40 x 3.86 mm', 'labelSmall': '6.44 x 6.40 x 3.86'}]",['Excellent'],11824,"['$12,190']",0.1607632,['RD'],['Round'],['LD11633629'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-6192747841/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6192747841/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.2'],./diamond-details/LD12772930,['None'],[True],LD12772930,,['1.01'],"[{'label': '6.49 x 6.44 x 3.89 mm', 'labelSmall': '6.49 x 6.44 x 3.89'}]",['Excellent'],11865,"['$11,748']",0.12789741,['RD'],['Round'],['LD12772930'],['Excellent'],['62.0'],https://bluenile.v360.in/50/imaged/gia-6331296286/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331296286/still_230x230.jpg,False
['1.01'],['VVS1'],['F'],['None'],"[{'label': 'Astor Ideal', 'labelSmall': 'Astor'}]",['Sep 19'],['Sep 19'],['62.1'],./diamond-details/LD12688535,['None'],[True],LD12688535,,['1.00'],"[{'label': '6.43 x 6.40 x 3.98 mm', 'labelSmall': '6.43 x 6.40 x 3.98'}]",['Excellent'],11879,"['$11,761']",0.8767594,['RD'],['Round'],['LD12688535'],['Excellent'],['56.0'],https://bluenile.v360.in/50/imaged/gia-6331284239/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331284239/still_230x230.jpg,False
['0.91'],['IF'],['D'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['61.7'],./diamond-details/LD03767784,['None'],[True],LD03767784,,['1.01'],"[{'label': '6.23 x 6.19 x 3.83 mm', 'labelSmall': '6.23 x 6.19 x 3.83'}]",['Excellent'],11930,"['$13,110']",0.12679617,['RD'],['Round'],['LD03767784'],['Excellent'],['56.0'],https://bluenile.v360.in/9/imaged/gia-2156292202/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2156292202/still_230x230.jpg,False
['1.01'],['FL'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.6'],./diamond-details/LD12898320,['None'],[True],LD12898320,,['1.00'],"[{'label': '6.41 x 6.43 x 3.95 mm', 'labelSmall': '6.41 x 6.43 x 3.95'}]",['Excellent'],11932,"['$11,814']",0.4357216,['RD'],['Round'],['LD12898320'],['Excellent'],['58.0'],https://bluenile.v360.in/7/imaged/gia-2201514049/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2201514049/still_230x230.jpg,False
['1.00'],['VVS1'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['62.3'],./diamond-details/LD11864692,['Faint'],[False],LD11864692,,['1.01'],"[{'label': '6.34 x 6.38 x 3.97 mm', 'labelSmall': '6.34 x 6.38 x 3.97'}]",['Very Good'],11964,"['$11,964']",0.02757612,['RD'],['Round'],['LD11864692'],['Excellent'],['60.0'],,,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.8'],./diamond-details/LD12220592,['None'],[True],LD12220592,,['1.01'],"[{'label': '6.36 x 6.41 x 4.01 mm', 'labelSmall': '6.36 x 6.41 x 4.01'}]",['Excellent'],11983,"['$11,864']",0.12332354,['RD'],['Round'],['LD12220592'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-6312732540/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6312732540/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['61.1'],./diamond-details/LD12817049,['None'],[True],LD12817049,,['1.01'],"[{'label': '6.46 x 6.50 x 3.96 mm', 'labelSmall': '6.46 x 6.50 x 3.96'}]",['Excellent'],11983,"['$11,864']",0.15057285,['RD'],['Round'],['LD12817049'],['Excellent'],['58.0'],https://bluenile.v360.in/50/imaged/gia-2201020559/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2201020559/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.6'],./diamond-details/LD12589433,['None'],[True],LD12589433,,['1.00'],"[{'label': '6.41 x 6.38 x 4.00 mm', 'labelSmall': '6.41 x 6.38 x 4.00'}]",['Excellent'],12020,"['$11,901']",0.13306506,['RD'],['Round'],['LD12589433'],['Excellent'],['57.0'],https://bluenile.v360.in/17/imaged/gia-1338016641/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1338016641/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.7'],./diamond-details/LD12730435,['None'],[False],LD12730435,,['1.00'],"[{'label': '6.40 x 6.37 x 4.00 mm', 'labelSmall': '6.40 x 6.37 x 4.00'}]",['Excellent'],12020,"['$11,901']",0.06174685,['RD'],['Round'],['LD12730435'],['Excellent'],['56.0'],,,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['60.1'],./diamond-details/LD12764219,['None'],[True],LD12764219,,['1.00'],"[{'label': '6.56 x 6.53 x 3.94 mm', 'labelSmall': '6.56 x 6.53 x 3.94'}]",['Excellent'],12020,"['$11,901']",0.10724076,['RD'],['Round'],['LD12764219'],['Excellent'],['61.0'],https://bluenile.v360.in/17/imaged/gia-2201101098/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2201101098/still_230x230.jpg,False
['1.01'],['FL'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.3'],./diamond-details/LD12705546,['Medium'],[False],LD12705546,,['1.01'],"[{'label': '6.46 x 6.41 x 3.94 mm', 'labelSmall': '6.46 x 6.41 x 3.94'}]",['Excellent'],12053,"['$11,934']",0.19531529,['RD'],['Round'],['LD12705546'],['Excellent'],['59.0'],,,False
['0.95'],['IF'],['E'],['Small'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 20'],['Sep 23'],['60.8'],./diamond-details/LD02447066,['None'],[True],LD02447066,,['1.00'],"[{'label': '6.38 x 6.35 x 3.87 mm', 'labelSmall': '6.38 x 6.35 x 3.87'}]",['Excellent'],12062,"['$12,697']",0.10127516,['RD'],['Round'],['LD02447066'],['Excellent'],['57.0'],https://bluenile.v360.in/9/imaged/gia-1146425908/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1146425908/still_230x230.jpg,False
['1.01'],['FL'],['E'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.4'],./diamond-details/LD12871111,['None'],[True],LD12871111,,['1.00'],"[{'label': '6.36 x 6.39 x 3.98 mm', 'labelSmall': '6.36 x 6.39 x 3.98'}]",['Excellent'],12100,"['$11,980']",0.5043712,['RD'],['Round'],['LD12871111'],['Excellent'],['57.0'],https://bluenile.v360.in/7/imaged/gia-1206505728/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1206505728/still_230x230.jpg,False
['1.00'],['VS1'],['F'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['Sep 23'],['Sep 24'],['62.1'],./diamond-details/LD12556826,['Faint'],[False],LD12556826,,['1.01'],"[{'label': '6.42 x 6.37 x 3.97 mm', 'labelSmall': '6.42 x 6.37 x 3.97'}]",['Very Good'],12113,"['$12,113']",0.0008053036,['RD'],['Round'],['LD12556826'],['Good'],['54.0'],,,False
['1.00'],['IF'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['59.6'],./diamond-details/LD08492252,['Medium'],[False],LD08492252,,['1.01'],"[{'label': '6.44 x 6.51 x 3.86 mm', 'labelSmall': '6.44 x 6.51 x 3.86'}]",['Excellent'],12286,"['$12,286']",0.047756393,['RD'],['Round'],['LD08492252'],['Excellent'],['64.0'],,,False
['1.01'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['61.6'],./diamond-details/LD08492235,['Medium'],[False],LD08492235,,['1.02'],"[{'label': '6.41 x 6.52 x 3.98 mm', 'labelSmall': '6.41 x 6.52 x 3.98'}]",['Excellent'],12306,"['$12,184']",0.14835566,['RD'],['Round'],['LD08492235'],['Very Good'],['59.0'],,,False
['1.01'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.9'],./diamond-details/LD07888251,['None'],[True],LD07888251,,['1.01'],"[{'label': '6.36 x 6.43 x 4.02 mm', 'labelSmall': '6.36 x 6.43 x 4.02'}]",['Excellent'],12308,"['$12,186']",0.28529498,['RD'],['Round'],['LD07888251'],['Very Good'],['57.0'],https://bluenile.v360.in/62/imaged/gia-6202210869/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6202210869/still_230x230.jpg,False
['1.00'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.1'],./diamond-details/LD12880784,['None'],[True],LD12880784,,['1.01'],"[{'label': '6.38 x 6.43 x 3.98 mm', 'labelSmall': '6.38 x 6.43 x 3.98'}]",['Excellent'],12372,"['$12,372']",0.32653493,['RD'],['Round'],['LD12880784'],['Excellent'],['59.0'],https://bluenile.v360.in/2/imaged/gia-6331541411/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331541411/still_230x230.jpg,False
['1.00'],['IF'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 27'],['Sep 30'],['62.0'],./diamond-details/LD12888712,['None'],[True],LD12888712,,['1.01'],"[{'label': '6.34 x 6.39 x 3.95 mm', 'labelSmall': '6.34 x 6.39 x 3.95'}]",['Excellent'],12577,"['$12,577']",0.25918293,['RD'],['Round'],['LD12888712'],['Excellent'],['59.0'],https://bluenile.v360.in/50/imaged/gia-1339190316/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1339190316/still_230x230.jpg,False
['1.00'],['IF'],['D'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['Sep 26'],['Sep 27'],['59.9'],./diamond-details/LD11879252,['None'],[True],LD11879252,,['1.01'],"[{'label': '6.49 x 6.58 x 3.92 mm', 'labelSmall': '6.49 x 6.58 x 3.92'}]",['Very Good'],12609,"['$12,609']",0.1415803,['RD'],['Round'],['LD11879252'],['Good'],['56.0'],https://bluenile.v360.in/62/imaged/gia-6193630187/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6193630187/still_230x230.jpg,False
['1.01'],['VVS1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['Sep 26'],['Sep 27'],['62.9'],./diamond-details/LD12006912,['None'],[True],LD12006912,,['1.01'],"[{'label': '6.37 x 6.41 x 4.02 mm', 'labelSmall': '6.37 x 6.41 x 4.02'}]",['Excellent'],12643,"['$12,518']",0.118750304,['RD'],['Round'],['LD12006912'],['Excellent'],['57.0'],https://bluenile.v360.in/50/imaged/gia-3315730227/1/,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3315730227/still_230x230.jpg,False
['1.01'],['IF'],['D'],['Small'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['Sep 23'],['Sep 24'],['61.1'],./diamond-details/LD06727619,['None'],[False],LD06727619,,['1.02'],"[{'label': '6.38 x 6.52 x 3.94 mm', 'labelSmall': '6.38 x 6.52 x 3.94'}]",['Very Good'],12735,"['$12,609']",0.011074964,['RD'],['Round'],['LD06727619'],['Good'],['60.0'],,,False
